district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030212612019,202400005562019,21261,2019,556,2019,CRM,2019-07-22,2019-07-17,2019-07-17,Attached with Main case,59
11,Narnaul,14,Haryana,101,"Criminal Courts, Narnaul",HRNR03,HRNR030013772019,204700002612019,1377,2019,261,2019,REMP,2019-04-18,2019-04-18,2019-04-18,DISPOSE OFF/Consigned,1010
11,Narnaul,14,Haryana,101,"Criminal Courts, Narnaul",HRNR03,HRNR030036072019,202400000432019,3607,2019,43,2019,CRM,2019-11-13,2019-10-11,2019-10-11,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030309272018,200300006032018,30927,2018,603,2018,CRMP,2018-11-03,2018-10-29,2018-10-30,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010112362016,203400005192016,4990,2016,519,2016,S C,2018-01-16,2016-11-04,2016-11-04,FIR QUASHED,47
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030104112019,204700011152019,10411,2019,1115,2019,REMP,2019-03-29,2019-03-29,2019-03-29,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030291182019,204700034462019,29118,2019,3446,2019,REMP,2019-10-22,2019-10-15,2019-10-15,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030293292018,200300000652018,29329,2018,65,2018,CRMP,2019-07-31,2018-10-13,2018-10-13,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010156742019,204700003302019,9092,2019,330,2019,REMP,2020-01-21,2019-12-18,2019-12-18,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030316102019,204700038082019,31610,2019,3808,2019,REMP,2019-11-15,2019-11-15,2019-11-15,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010120492019,203400006852019,6930,2019,685,2019,S C,2019-11-16,2019-09-30,2019-09-30,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030300092019,202400011312019,30009,2019,1131,2019,CRM,2019-12-16,2019-10-24,2019-10-24,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010041392019,202500013072019,2296,2019,1307,2019,B A,2019-04-03,2019-04-01,2019-04-01,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010152962018,204700000172018,7992,2018,17,2018,REMP,2018-12-14,2018-11-03,2018-11-03,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010136582019,202400003312019,7865,2019,331,2019,CRM,2019-11-04,2019-11-01,2019-11-01,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010097072017,203400004452017,4450,2017,445,2017,S C,2018-05-19,2017-08-21,2017-08-21,FIR QUASHED,47
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010128552019,202400003112019,7396,2019,311,2019,CRM,2019-10-23,2019-10-11,2019-10-11,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010131472018,203400039782018,6765,2018,3978,2018,S C,2019-08-16,2018-09-25,2018-09-25,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030321332019,202400013242019,32133,2019,1324,2019,CRM,2019-11-26,2019-11-25,2019-11-25,Attached with Main case,59
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030060222019,204700006562019,6022,2019,656,2019,REMP,2019-02-25,2019-02-25,2019-02-25,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010111222016,206100000072016,4945,2016,7,2016,446 CR. P. C,2017-12-12,2016-11-02,2016-11-02,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030221512019,204700024232019,22151,2019,2423,2019,REMP,2019-07-25,2019-07-25,2019-07-25,TRANSFER,1
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010096492019,204700001952019,5541,2019,195,2019,REMP,2019-08-31,2019-08-03,2019-08-03,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010149022018,204000000252018,7763,2018,25,2018,CRMP,2018-11-17,2018-10-29,2018-10-29,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030329852019,204700040042019,32985,2019,4004,2019,REMP,2019-12-03,2019-12-03,2019-12-03,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010153132018,202500043042018,8005,2018,4304,2018,B A,2018-11-29,2018-11-03,2018-11-03,Attached with Main case,59
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030264732019,204700029872019,26473,2019,2987,2019,REMP,2019-09-17,2019-09-16,2019-09-16,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010078452019,202400001832019,4561,2019,183,2019,CRM,2019-07-18,2019-07-01,2019-07-01,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010051902019,202400001182019,2898,2019,118,2019,CRM,2019-09-23,2019-04-23,2019-04-23,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010160552018,202500045502018,8436,2018,4550,2018,B A,2018-12-07,2018-11-26,2018-11-26,Attached with Main case,59
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030171552019,202400003492019,17155,2019,349,2019,CRM,2019-05-31,2019-05-24,2019-05-24,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010074802019,204700001372019,4270,2019,137,2019,REMP,2019-09-05,2019-06-14,2019-06-14,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010049202019,202400001092019,2734,2019,109,2019,CRM,2019-05-07,2019-04-18,2019-04-18,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010102402019,202400002472019,5885,2019,247,2019,CRM,2019-08-21,2019-08-16,2019-08-16,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030037002020,204700004942020,3700,2020,494,2020,REMP,2020-02-06,2020-02-06,2020-02-06,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010127022018,202400001562018,6534,2018,156,2018,CRM,2020-02-18,2018-09-15,2018-09-15,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030259382019,204700029072019,25938,2019,2907,2019,REMP,2019-09-23,2019-09-10,2019-09-10,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030275512019,204700032132019,27551,2019,3213,2019,REMP,2019-10-11,2019-09-26,2019-09-26,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030304672018,203800039792018,30467,2018,3979,2018,COMI,2019-12-07,2018-10-23,2018-10-23,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010099202019,204700001992019,5716,2019,199,2019,REMP,2019-10-05,2019-08-09,2019-08-09,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030308692018,200300005642018,30869,2018,564,2018,CRMP,2018-10-29,2018-10-29,2018-10-29,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030298812018,200300003022018,29879,2018,302,2018,CRMP,2018-10-19,2018-10-17,2018-10-17,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030258072019,204700028962019,25807,2019,2896,2019,REMP,2019-09-09,2019-09-07,2019-09-07,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030069512019,204700007502019,6951,2019,750,2019,REMP,2019-03-02,2019-03-02,2019-03-02,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010008082019,203400000332019,470,2019,33,2019,S C,2019-03-29,2019-01-17,2019-01-17,P O,46
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030286812019,204700033902019,28681,2019,3390,2019,REMP,2019-10-24,2019-10-10,2019-10-10,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030164722019,204700016482019,16472,2019,1648,2019,REMP,2019-05-20,2019-05-20,2019-05-20,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030207112019,202400005152019,20711,2019,515,2019,CRM,2019-07-12,2019-07-10,2019-07-10,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030071682020,204700009832020,7168,2020,983,2020,REMP,2020-03-18,2020-03-18,2020-03-18,TRANSFER,1
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010045182017,203400001872017,1990,2017,187,2017,S C,2018-01-17,2017-04-12,2017-04-12,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010155182018,204700000252018,8122,2018,25,2018,REMP,2018-11-26,2018-11-13,2018-11-13,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010143962018,204000000082018,7450,2018,8,2018,CRMP,2018-10-30,2018-10-16,2018-10-16,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010126422018,203400039282018,6498,2018,3928,2018,S C,2019-01-28,2018-09-14,2018-09-14,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010021942020,202500006962020,1263,2020,696,2020,B A,2020-02-26,2020-02-18,2020-02-18,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010095642019,202400002362019,5480,2019,236,2019,CRM,2019-10-09,2019-08-01,2019-08-01,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030193592019,204700019592019,19359,2019,1959,2019,REMP,2019-06-18,2019-06-18,2019-06-18,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010131592016,203400006132016,5873,2016,613,2016,S C,2019-03-27,2016-12-21,2016-12-21,P O,46
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030226592019,203600031442019,22659,2019,3144,2019,CHI,2019-09-05,2019-07-31,2019-07-31,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010025452017,202500005632017,1054,2017,563,2017,B A,2017-03-02,2017-02-28,2017-02-28,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030086102019,204700009352019,8610,2019,935,2019,REMP,2019-03-16,2019-03-16,2019-03-16,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030072812019,204700007822019,7281,2019,782,2019,REMP,2019-03-07,2019-03-07,2019-03-07,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030289652019,202400010792019,28965,2019,1079,2019,CRM,2019-12-04,2019-10-14,2019-10-14,Attached with Main case,59
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030170232019,204700016802019,17023,2019,1680,2019,REMP,2019-05-22,2019-05-22,2019-05-22,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030128182019,202400002262019,12818,2019,226,2019,CRM,2019-04-25,2019-04-11,2019-04-11,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010029662020,204700000472020,1705,2020,47,2020,REMP,2020-03-16,2020-03-06,2020-03-06,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030107682019,204700011562019,10768,2019,1156,2019,REMP,2019-10-01,2019-04-02,2019-04-02,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030340652019,204700041212019,34065,2019,4121,2019,REMP,2019-12-13,2019-12-13,2019-12-13,TRANSFER,1
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010075352018,203400035712018,3693,2018,3571,2018,S C,2019-04-09,2018-05-29,2018-05-29,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030248292019,202400007882019,24829,2019,788,2019,CRM,2019-10-01,2019-08-27,2019-08-27,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030350382019,202400015462019,35038,2019,1546,2019,CRM,2020-02-17,2019-12-26,2019-12-26,Attached with Main case,59
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030233182019,204700025622019,23318,2019,2562,2019,REMP,2019-08-06,2019-08-06,2019-08-06,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010097622019,202500032122019,5610,2019,3212,2019,B A,2019-08-07,2019-08-05,2019-08-05,DISMISSED AS SATISFIED,42
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010155622017,203400007422017,7106,2017,742,2017,S C,2018-05-17,2017-12-21,2017-12-21,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030037892019,202300000222019,3789,2019,22,2019,JJB,2019-10-18,2019-02-06,2019-02-06,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010055562019,203400003792019,3082,2019,379,2019,S C,2019-08-29,2019-06-06,2019-06-06,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010145972018,204000000152018,7561,2018,15,2018,CRMP,2018-10-20,2018-10-20,2018-10-20,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030173372019,204700017252019,17337,2019,1725,2019,REMP,2019-05-27,2019-05-27,2019-05-27,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030196912019,204700020822019,19691,2019,2082,2019,REMP,2019-07-03,2019-06-25,2019-06-29,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030032722020,202400002292020,3272,2020,229,2020,CRM,2020-03-07,2020-02-01,2020-02-01,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030194882019,204700020132019,19488,2019,2013,2019,REMP,2019-06-22,2019-06-22,2019-06-22,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010130572018,203400039722018,6706,2018,3972,2018,S C,2019-01-17,2018-09-24,2018-09-24,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010149672018,204000000292018,7806,2018,29,2018,CRMP,2018-10-31,2018-10-30,2018-10-30,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030199682018,203600064192018,19962,2018,6419,2018,CHI,2019-07-12,2018-07-17,2018-07-17,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010053462019,202400001242019,2979,2019,124,2019,CRM,2019-05-01,2019-04-26,2019-04-26,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030146192019,204700015112019,14619,2019,1511,2019,REMP,2019-05-04,2019-05-04,2019-05-04,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030296912018,200300002572018,29691,2018,257,2018,CRMP,2018-10-20,2018-10-16,2018-10-16,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010098712019,204700001982019,5680,2019,198,2019,REMP,2019-08-22,2019-08-08,2019-08-08,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030133222019,204700013242019,13322,2019,1324,2019,REMP,2019-04-19,2019-04-19,2019-04-19,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030304252019,202400011602019,30425,2019,1160,2019,CRM,2019-11-19,2019-11-04,2019-11-04,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010088232019,202400002192019,5097,2019,219,2019,CRM,2019-09-03,2019-07-18,2019-07-18,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010078432019,202400001802019,4559,2019,180,2019,CRM,2019-07-23,2019-07-01,2019-07-01,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010103332019,204700002122019,5933,2019,212,2019,REMP,2019-08-26,2019-08-19,2019-08-19,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010017632018,203400000872018,768,2018,87,2018,S C,2018-05-19,2018-02-02,2018-02-02,FIR QUASHED,47
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010142302019,202400003442019,8205,2019,344,2019,CRM,2019-12-18,2019-11-16,2019-11-16,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010150252018,204000000302018,7841,2018,30,2018,CRMP,2018-11-13,2018-10-30,2018-10-30,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010147172017,203400006922017,6756,2017,692,2017,S C,2019-01-03,2017-12-08,2017-12-08,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030309512019,204700036942019,30951,2019,3694,2019,REMP,2019-11-13,2019-11-13,2019-11-13,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030180522019,204700017862019,18052,2019,1786,2019,REMP,2019-05-31,2019-05-31,2019-05-31,TRANSFER,1
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010018632020,202400000562020,1053,2020,56,2020,CRM,2020-02-15,2020-02-12,2020-02-12,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010083742019,203400005452019,4841,2019,545,2019,S C,2019-09-09,2019-07-10,2019-08-08,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010027732017,202400000222017,1161,2017,22,2017,CRM,2017-03-17,2017-03-04,2017-03-04,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010051882019,202500016222019,2897,2019,1622,2019,B A,2019-04-24,2019-04-23,2019-04-23,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030066252020,204700009162020,6625,2020,916,2020,REMP,2020-03-12,2020-03-12,2020-03-12,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010085552017,202500020632017,3866,2017,2063,2017,B A,2017-07-26,2017-07-25,2017-07-26,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030223392019,202400006322019,22339,2019,632,2019,CRM,2019-08-17,2019-07-29,2019-07-29,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030146102019,202400002622019,14610,2019,262,2019,CRM,2019-05-13,2019-05-04,2019-05-04,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030329982019,204700040082019,32998,2019,4008,2019,REMP,2019-12-17,2019-12-03,2019-12-03,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030054842020,204700007352020,5484,2020,735,2020,REMP,2020-02-27,2020-02-27,2020-02-27,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010078442019,202400001812019,4560,2019,181,2019,CRM,2019-07-18,2019-07-01,2019-07-01,Disposed off,50
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030253832018,202300001612018,25376,2018,161,2018,JJB,2019-08-06,2018-09-12,2018-09-12,TRANSFER,1
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030014742019,204700002042019,1474,2019,204,2019,REMP,2019-02-11,2019-01-14,2019-01-14,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010058452017,203400002392017,2602,2017,239,2017,S C,2018-09-10,2017-05-15,2017-05-15,Proclaimed Offenders,55
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030064702020,204700008952020,6470,2020,895,2020,REMP,2020-03-09,2020-03-09,2020-03-09,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"Criminal Courts, Faridabad",HRFB03,HRFB030257202019,202400008722019,25720,2019,872,2019,CRM,2019-09-25,2019-09-06,2019-09-06,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010084802019,204700001742019,4886,2019,174,2019,REMP,2019-09-18,2019-07-11,2019-07-11,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010072712019,203400005242019,4069,2019,524,2019,S C,2019-08-17,2019-08-02,2019-08-02,Disposed off,50
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010120382019,203400006662019,6922,2019,666,2019,S C,2019-11-21,2019-09-21,2019-09-21,CONSIGNED AFTER PROCEEDING U/S 299 CR.P.C,38
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010166932018,202500047762018,8816,2018,4776,2018,B A,2018-12-18,2018-12-08,2018-12-08,Attached with Main case,59
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010084452017,203400003612017,3828,2017,361,2017,S C,2017-08-03,2017-07-24,2017-07-24,DISPOSED OF WITH DIRECTIONS,36
5,Faridabad,14,Haryana,101,"District and Sessions Courts, Faridabad",HRFB01,HRFB010005102017,202500001282017,261,2017,128,2017,B A,2017-01-12,2017-01-11,2017-01-12,Disposed off,50
