state_name,district_name,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,fil_year,reg_year_date,decision_year,age_interval,total_cases
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2015,2017,2018,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2016,2015,2017,two to three years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2016,2016,2019,two to three years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2016,2016,2020,three to four years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2017,2017,2019,one to two years,2
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2017,2017,2019,two to three years,2
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2018,2018,2018,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2018,2018,2019,one to two years,5
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2018,2018,2019,six months to one year,2
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2018,2018,2020,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Disposed,30,2017,2017,2018,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Disposed,30,2017,2017,2018,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Disposed otherwise,2,2015,2015,2016,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Disposed otherwise,2,2016,2014,2016,two to three years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Judgement delivered,34,2017,2017,2018,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Judgement delivered,34,2018,2018,2018,three to six months,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2014,2014,2017,three to four years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2015,2015,2016,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2015,2015,2018,two to three years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2016,2016,2016,less than one month,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2016,2016,2016,three to six months,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2016,2016,2017,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2016,2016,2018,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2017,2017,2017,less than one month,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2017,2017,2018,one to two years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2017,2017,2018,three to six months,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2018,2018,2018,less than one month,3
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2014,2014,NA,five to six years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2015,2015,NA,five to six years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2015,2015,NA,four to five years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2016,2010,NA,nine to ten years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2016,2015,NA,four to five years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2016,2016,NA,four to five years,2
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2016,2016,NA,three to four years,3
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2017,2017,NA,two to three years,3
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2018,2017,NA,two to three years,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2018,2018,NA,one to two years,31
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2018,2018,NA,two to three years,6
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,Abated,13,2019,2019,2019,one to three months,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,Acquitted,10,2019,2019,2019,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,Acquitted,10,2019,2019,2020,three to six months,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,Convicted,11,2019,2019,2019,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,Disposed,30,2019,2019,2020,six months to one year,1
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,NA,0,2019,2019,NA,one to two years,9
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,NA,0,2019,2019,NA,six months to one year,25
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,NA,0,2019,2019,NA,three to six months,9
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,NA,0,2020,2020,NA,less than one month,2
Assam,Kamrup,District and Sessions Judge,ASKR01,Sessions Special POCSO,NA,0,2020,2020,NA,one to three months,7
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Abated,13,2015,2015,2016,three to six months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Abated,13,2017,2017,2019,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2013,2013,2014,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2014,2014,2017,two to three years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2015,2015,2016,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2015,2015,2016,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2015,2015,2017,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2015,2015,2017,two to three years,5
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2015,2015,2018,two to three years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2016,2016,2017,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2016,2016,2017,six months to one year,2
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2016,2016,2018,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2016,2016,2018,two to three years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2017,2017,2017,three to six months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2017,2017,2018,one to two years,3
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2017,2017,2018,six months to one year,3
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2017,2017,2019,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2017,2017,2019,two to three years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2018,2018,2018,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2018,2018,2019,one to two years,2
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2018,2018,2019,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2018,2018,2020,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Acquitted,10,2019,2019,2020,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Case is filed,21,2018,2018,2020,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2014,2014,2015,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2016,2016,2018,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2016,2016,2018,two to three years,2
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2017,2017,2018,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2017,2017,2019,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2018,2018,2019,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2018,2018,2020,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Convicted,11,2019,2019,2019,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Discharged,14,2016,2016,2016,one to three months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Discharged,14,2019,2019,2019,three to six months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Dismissed,3,2017,2017,2019,two to three years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Disposed,30,2014,2014,2015,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Disposed,30,2015,2015,2016,one to two years,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Disposed,30,2018,2018,2018,one to three months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Disposed,30,2018,2018,2018,six months to one year,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),Transferred,55,2018,2018,2018,three to six months,1
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2016,2016,NA,four to five years,3
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,7
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2017,2017,NA,three to four years,9
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2017,2017,NA,two to three years,18
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,67
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,12
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,27
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,21
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,36
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,2
Assam,Kamrup Metro,Dist Judge and Addl Dist Judges,ASKM01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,13
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2015,2015,2018,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2015,2015,2019,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2016,2016,2019,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2016,2016,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2017,2017,2018,one to two years,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2017,2017,2019,one to two years,3
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2018,2018,2018,one to three months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2018,2018,2019,one to two years,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2018,2018,2019,six months to one year,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Acquitted,10,2019,2019,2019,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2014,2014,2019,four to five years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2015,2015,2018,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2015,2015,2019,four to five years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2016,2016,2019,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2016,2016,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2017,2017,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2019,2017,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Case is filed,21,2019,2019,2019,three to six months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2015,2015,2018,three to four years,3
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2016,2016,2018,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2016,2016,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2017,2017,2018,one to two years,3
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2017,2017,2018,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2017,2017,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2017,2018,2018,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2018,2018,2018,one to three months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2018,2018,2018,six months to one year,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2018,2018,2018,three to six months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2018,2018,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,11,2018,2018,2019,six months to one year,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2013,2013,2019,five to six years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2015,2015,2019,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2016,2016,2019,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2016,2016,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2017,2017,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2018,2018,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted,67,2018,2018,2019,six months to one year,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Convicted - Probation,68,2016,2017,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Discharged,14,2018,2018,2019,three to six months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Dismissed,3,2019,2019,2019,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Disposed,30,2018,2018,2019,one to two years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Stayed,32,2019,2019,2019,three to six months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2014,2014,2019,four to five years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2017,2017,2019,two to three years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2018,2018,2019,six months to one year,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2019,2019,2019,less than one month,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2019,2019,2020,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,Transferred,1,2019,2019,2020,three to six months,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2013,2013,NA,six to seven years,4
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2013,2014,NA,six to seven years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2014,2014,NA,five to six years,5
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2014,2014,NA,six to seven years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2014,2015,NA,four to five years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2015,2015,NA,four to five years,8
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2016,2015,NA,four to five years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2016,2016,NA,four to five years,3
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2016,2016,NA,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2016,2019,NA,six months to one year,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2017,2013,NA,six to seven years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2017,2017,NA,three to four years,1
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2017,2017,NA,two to three years,4
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2017,2018,NA,one to two years,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2018,2018,NA,one to two years,13
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2018,2018,NA,two to three years,2
Assam,Karbi Anglong,District and Sessions Judge,ASKA01,POCSO Act,NA,0,2019,2019,NA,one to two years,7
