state_name,district_name,est_code,court_name,reg_year,fil_year,decision_year,act_name_std,section_name_std,total_cases
Haryana,Panipat,HRPP01,"District and Sessions Courts, Panipat",2014,2014,2014,IPC,354 A,6
Assam,Sonitpur,ASSN07,Addl District and Sessions Judge,2019,2019,2019,IPC,354,3
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,2016,POCSO,10,5
Haryana,Gurugram,HRGR01,"District and Sessions Courts, Gurugram",2015,2015,2015,IPC,34 A,3
Haryana,Bhiwani,HRBH01,"DISTRICT AND SESSIONS COURTS, BHIWANI",2020,2020,2020,POCSO,10,4
Assam,Kamrup Metro,ASKM01,Dist Judge and Addl Dist Judges,2019,2019,NA,IPC,511,3
Haryana,Sonepat,HRSO01,"District and Sessions Courts, Sonipat",2018,2018,2018,IPC,120 B,8
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2016,2017,2019,IPC,354,1
Haryana,Panchkula,HRPK01,"DISTRICT AND  SESSIONS COURTS, PANCHKULA",2016,2016,NA,POCSO,6,1
Haryana,Faridabad,HRFB03,"Criminal Courts, Faridabad",2017,2017,2017,POCSO,4,1
Haryana,Panipat,HRPPA1,"Criminal Courts, Samalkha",2014,2014,2014,IPC,294,1
Haryana,Jhajjar,HRJR03,"Criminal Courts, Jhajjar",2018,2018,2018,IPC,346,2
Haryana,Hisar,HRHS01,"District and Sessions Courts, Hisar",2015,2015,2015,POCSO,10,2
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2019,2019,2019,IPC,328,1
Delhi,North East,DLNE01,"District and Sessions Judge, North-East, KKD",2015,2015,NA,IPC,365,1
Haryana,Hisar,HRHS01,"District and Sessions Courts, Hisar",2017,2017,2017,IPC,354,4
Haryana,Rewari,HRRE03,"Criminal Courts, Rewari",2017,2017,2017,IPC,201,1
Haryana,Sirsa,HRSIA1,"Criminal Courts, Dabwali",2018,2018,2018,IPC,366,1
Haryana,Hisar,HRHS03,"Criminal Courts, Hisar",2018,2018,2019,POCSO,4,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,NA,IPC,506,37
Assam,Sonitpur,ASSN07,Addl District and Sessions Judge,2019,2019,2019,IPC,354 A,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,2018,IPC,109,1
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2018,2018,2018,IPC,376IPC,10
Delhi,Shahdara,DLSH01,"District and Sessions Judge, Shahdara, KKD",2018,2018,2020,IPC,354B,1
Assam,Morigaon,ASMR01,"District and Sessions Judge,Morigaon",2019,2016,NA,IPC,366,1
Assam,Baksa,ASBK03,Chief Judicial Magistrate,2018,2018,NA,POCSO,4,1
Haryana,Sirsa,HRSI03,"Criminal Courts, Sirsa",2018,2018,NA,POCSO,12,1
Delhi,South,DLST01,"District and Sessions Judge, South, Saket",2017,2017,NA,IPC,377,6
Delhi,East,DLET01,"District and Sessions Judge, East, KKD",2020,2020,NA,IPC,34 A,8
Assam,Kokrajhar,ASKK01,District and Sessions Judge,2020,2020,NA,IPC,34 A,1
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2018,2018,2020,IPC,376,2
Haryana,Kurukshetra,HRKU01,"District  and Sessions Courts, Kurukshetra",2018,2018,NA,IPC,120 B,3
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2017,2017,NA,IPC,354 A,11
Haryana,Jind,HRJN01,"District and Sessions Courts, Jind",2020,2020,2020,IPC,506,16
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2017,2017,NA,IPC,376,55
Haryana,Panipat,HRPP01,"District and Sessions Courts, Panipat",2016,2016,2017,POCSO,8,3
Haryana,Sonepat,HRSOC1,"Criminal Courts, Kharkhoda",2018,2018,2018,POCSO,12,1
Haryana,Kaithal,HRKH01,"District and Sessions Courts, Kaithal",2018,2018,2020,IPC,452,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,NA,POCSO,10,1
Haryana,Panipat,HRPP03,"Criminal Courts, Panipat",2019,2019,2019,POCSO,12,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2016,2016,2016,IPC,376D,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,2020,IPC,354D,1
Assam,Dhemaji,AS2201,District and Sessions Judge,2017,2017,2018,IPC,342,1
Haryana,Jind,HRJN01,"District and Sessions Courts, Jind",2017,2017,2018,POCSO,18,1
Haryana,Panipat,HRPP01,"District and Sessions Courts, Panipat",2014,2014,2014,IPC,34 A,2
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2017,2017,2017,IPC,452,4
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2016,2016,2017,POCSO,12,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,NA,IPC,366,12
Assam,Kamrup,ASKR01,District and Sessions Judge,2017,2017,2018,IPC,354B,1
Assam,Barpeta,ASBR01,District and Sessions Judge,2015,0   ,2015,IPC,354,1
Haryana,Hisar,HRHS03,"Criminal Courts, Hisar",2017,2017,2017,IPC,363,5
Assam,Dhemaji,AS2201,District and Sessions Judge,2017,2017,2018,IPC,511,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2017,2017,2018,IPC,354,9
Haryana,Palwal,HRPL03,"Criminal Courts, Palwal",2020,2020,2020,IPC,363,3
Haryana,Palwal,HRPL01,"District and Sessions Courts, Palwal",2019,2019,2020,POCSO,6,5
Assam,Goalpara,ASGA01,District and Sessions Judge,2017,2017,2019,POCSO,4,1
Delhi,Shahdara,DLSH01,"District and Sessions Judge, Shahdara, KKD",2020,2020,NA,IPC,366 A,1
Assam,Nagaon,ASNG01,District and Sessions Judge,2014,2014,NA,IPC,376,1
Assam,Barpeta,ASBR01,District and Sessions Judge,2017,2017,2019,IPC,34 A,4
Assam,Baksa,ASBK01,District and Sessions Judge,2019,2019,2019,IPC,354,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,2019,IPC,342,1
Assam,Chirang,ASCH01,District And Session Judge Establishment,2020,2020,NA,IPC,363,1
Haryana,Sirsa,HRSI03,"Criminal Courts, Sirsa",2015,2015,2015,IPC,420,1
Haryana,Sonepat,HRSOB1,"Criminal Courts, Gohana",2019,2019,2019,IPC,341,1
Assam,Kamrup,ASKR03,Chief Judicial Magistrate,2018,2018,NA,IPC,363,2
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2019,2019,2019,IPC,354,14
Haryana,Ambala,HRAM03,"Criminal Courts, Ambala",2020,2020,NA,POCSO,12,2
Haryana,Palwal,HRPL01,"District and Sessions Courts, Palwal",2020,2020,2020,IPC,452,1
Assam,Kamrup Metro,ASKM01,Dist Judge and Addl Dist Judges,2018,2018,2018,IPC,420,2
Haryana,Panipat,HRPP03,"Criminal Courts, Panipat",2017,2017,2018,POCSO,17,1
Assam,Dhemaji,AS2201,District and Sessions Judge,2017,2017,2018,IPC,366 A,3
Delhi,East,DLET01,"District and Sessions Judge, East, KKD",2016,2016,NA,IPC,354,26
Assam,Nalbari,ASNL01,District and Sessions Judge,2018,2018,NA,IPC,363,1
Assam,Hailakandi,ASHI03,Chief Judicial Magistrate,2018,2018,2018,IPC,366,2
Assam,Darrang,ASDR01,District and Sessions Judge,2017,2017,NA,IPC,376,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2014,2014,2015,IPC,511,1
Haryana,Palwal,HRPL01,"District and Sessions Courts, Palwal",2018,2018,2019,IPC,511,2
Delhi,South,DLST01,"District and Sessions Judge, South, Saket",2016,2013,2020,POCSO,8,3
Assam,Kamrup Metro,ASKM01,Dist Judge and Addl Dist Judges,2019,2019,NA,IPC,354D,1
Haryana,Sonepat,HRSO03,"Criminal Courts, Sonipat",2015,2015,2016,POCSO,8,1
Haryana,Fatehabad,HRFT01,"District  and Sessions Courts, Fatehabad",2017,2017,2017,IPC,506,60
Haryana,Rewari,HRRE01,"District and Sessions Courts, Rewari",2018,2018,2019,IPC,34 A,2
Assam,Sivasagar,ASSV01,District and Sessions Judge Establishment,2014,2014,2018,IPC,376,2
Assam,Kamrup,ASKR01,District and Sessions Judge,2018,2018,2018,IPC,201,1
Delhi,New Delhi,DLND01,"District and Sessions Judge, New Delhi, PHC",2018,2018,2020,IPC,363,1
Haryana,Ambala,HRAM01,"District and Sessions Court, Ambala",2015,2015,2015,POCSO,12,13
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2019,2019,2020,IPC,452,1
Haryana,Kaithal,HRKH01,"District and Sessions Courts, Kaithal",2018,2018,2019,IPC,34 A,3
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2020,2020,NA,IPC,376(2),1
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2016,2016,2018,IPC,451,1
Assam,Barpeta,ASBR01,District and Sessions Judge,2018,2018,2020,POCSO,8,1
Delhi,East,DLET01,"District and Sessions Judge, East, KKD",2016,2016,NA,IPC,342,6
Assam,Nalbari,ASNL01,District and Sessions Judge,2019,2019,2020,IPC,344,1
Assam,Dhubri,ASDU01,District and Sessions Judge,2016,0   ,2018,IPC,366 A,1
Assam,Barpeta,ASBR01,District and Sessions Judge,2016,2016,2016,POCSO,4,17
Assam,Jorhat,ASJR01,District and Sessions Judge,2019,2019,NA,IPC,294,2
Haryana,Palwal,HRPL03,"Criminal Courts, Palwal",2020,2020,2020,IPC,120 B,1
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2016,2016,2016,IPC,323,1
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2017,2017,2019,POCSO,4,1
Assam,Barpeta,ASBR06,Sub-Divisional Judicial Magistrate (M),2013,0   ,2015,IPC,302,1
Haryana,Palwal,HRPL01,"District and Sessions Courts, Palwal",2019,2019,2019,IPC,377,2
Haryana,Jind,HRJN01,"District and Sessions Courts, Jind",2019,2019,2019,POCSO,4,35
Haryana,Fatehabad,HRFT01,"District  and Sessions Courts, Fatehabad",2016,2016,2016,POCSO,6,21
Haryana,Faridabad,HRFB03,"Criminal Courts, Faridabad",2020,2020,NA,IPC,363,3
Assam,Dhubri,ASDU01,District and Sessions Judge,2015,0   ,2016,POCSO,4,4
Haryana,Sirsa,HRSI03,"Criminal Courts, Sirsa",2014,2014,2014,POCSO,6,6
Delhi,South,DLST01,"District and Sessions Judge, South, Saket",2019,2019,NA,IPC,342,9
Haryana,Jhajjar,HRJR03,"Criminal Courts, Jhajjar",2019,2019,NA,IPC,120 B,1
Haryana,Panipat,HRPP03,"Criminal Courts, Panipat",2017,2017,2019,IPC,354,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2014,2014,2014,IPC,377,3
Haryana,Hisar,HRHS03,"Criminal Courts, Hisar",2018,2018,2019,IPC,376D,1
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2016,2014,2020,IPC,366,1
Assam,Nagaon,ASNG01,District and Sessions Judge,2014,2014,2014,POCSO,12,2
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2018,2018,2019,IPC,363,84
Assam,Golaghat,ASGL01,GLT_DJ_ESTT,2016,2016,2016,IPC,376,2
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2015,2015,2017,IPC,34 A,1
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2020,2020,NA,IPC,366 A,2
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2016,2014,2020,IPC,323,1
Haryana,Jind,HRJN01,"District and Sessions Courts, Jind",2018,2018,NA,IPC,366 A,14
Haryana,Kurukshetra,HRKU01,"District  and Sessions Courts, Kurukshetra",2017,2017,2017,IPC,365,9
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2017,2017,2018,IPC,376,15
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2017,2017,2019,POCSO,8,2
Assam,Bongaigaon,ASBN06,Additional District and Sessions Judge,2017,2017,2018,IPC,342,1
Assam,Karimganj,ASKJ01,District and Sessions Judge Court Karimganj,2019,2019,NA,IPC,34 A,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,2016,IPC,506,2
Delhi,South West,DLSW01,"District and Sessions Judge, South-West, DWK",2018,2018,NA,POCSO,6,93
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2017,2017,2017,IPC,109,9
Haryana,Fatehabad,HRFT03,"Criminal Courts, Fatehabad",2016,2016,2018,POCSO,6,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2018,2018,2018,IPC,366 A,11
Haryana,Faridabad,HRFB03,"Criminal Courts, Faridabad",2019,2019,2020,IPC,366 A,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,NA,IPC,354,25
Assam,Cachar,ASCC01,District And Sessions Judge Court,2018,2018,NA,IPC,294,1
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2017,2016,NA,IPC,354D,1
Assam,Cachar,ASCC01,District And Sessions Judge Court,2019,2019,NA,IPC,366,14
Haryana,Karnal,HRKRA1,"Criminal Courts, Assandh",2018,2018,2018,IPC,354,1
Haryana,Sonepat,HRSO01,"District and Sessions Courts, Sonipat",2020,2020,2020,IPC,363,6
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2018,2016,2017,POCSO,12,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2016,2016,2017,IPC,366 A,5
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2016,2016,2020,POCSO,12,2
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2020,2020,NA,IPC,363,6
Assam,Baksa,ASBK01,District and Sessions Judge,2018,2018,NA,POCSO,4,52
Assam,Barpeta,ASBR01,District and Sessions Judge,2015,2015,2015,IPC,376(2)(i),1
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2018,2018,NA,IPC,354D,30
Assam,Cachar,ASCC08,SDJM Court Lakhipur,2015,2015,2019,IPC,34 A,1
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2019,2019,NA,IPC,366 A,8
Haryana,Rohtak,HRRH03,Criminal Courts Rohtak,2018,2018,2019,IPC,354 A,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2016,2016,2018,IPC,506,2
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2017,2017,2017,IPC,294,2
Assam,Nagaon,ASNG03,Chief Judicial Magistrate,2018,2018,2018,IPC,120 B,1
Assam,Darrang,ASDR01,District and Sessions Judge,2020,2020,NA,IPC,354 A,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2018,2018,2018,IPC,354,30
Haryana,Sirsa,HRSIA1,"Criminal Courts, Dabwali",2019,2019,2019,IPC,354 A,4
Delhi,New Delhi,DLND01,"District and Sessions Judge, New Delhi, PHC",2020,2020,NA,IPC,376,9
Haryana,Ambala,HRAM01,"District and Sessions Court, Ambala",2016,2016,2016,IPC,376,5
Assam,Baksa,ASBK03,Chief Judicial Magistrate,2019,2019,2019,POCSO,4,10
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2016,2015,NA,IPC,323,4
Assam,Dibrugarh,ASDB01,District and Sessions Judge,2015,2015,2016,IPC,354 A,3
Assam,Barpeta,ASBR01,District and Sessions Judge,2015,0   ,2015,POCSO,8,3
Haryana,Rohtak,HRRH01,District and Sessions Court Rohtak,2015,2015,2015,IPC,376D,6
Haryana,Rohtak,HRRH03,Criminal Courts Rohtak,2018,2018,NA,IPC,341,1
Assam,Dima Hasao,ASDH03,Chief Judicial Magistrate,2019,2019,2019,IPC,376,1
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2017,2017,2017,IPC,354 A,6
Haryana,Hisar,HRHS01,"District and Sessions Courts, Hisar",2016,2016,2016,IPC,506,41
Haryana,Gurugram,HRGR01,"District and Sessions Courts, Gurugram",2019,2019,2020,POCSO,8,3
Assam,Jorhat,ASJR01,District and Sessions Judge,2017,2017,2018,POCSO,12,1
Haryana,Panipat,HRPP03,"Criminal Courts, Panipat",2016,2016,2017,IPC,354D,1
Assam,Kamrup,ASKR01,District and Sessions Judge,2016,2016,2018,IPC,376,1
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2016,2015,2020,IPC,354,2
Haryana,Jhajjar,HRJR03,"Criminal Courts, Jhajjar",2015,2015,2015,IPC,363,4
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2017,2017,2018,IPC,120 B,6
Haryana,Jhajjar,HRJR03,"Criminal Courts, Jhajjar",2016,2016,2017,IPC,365,2
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,2020,POCSO,4,3
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2017,2017,2019,IPC,341,1
Haryana,Sonepat,HRSO03,"Criminal Courts, Sonipat",2018,2018,NA,IPC,354D,1
Haryana,Ambala,HRAM01,"District and Sessions Court, Ambala",2016,2016,2017,IPC,366,1
Haryana,Bhiwani,HRBH01,"DISTRICT AND SESSIONS COURTS, BHIWANI",2020,2020,2020,POCSO,12,5
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2018,2018,2019,IPC,376,6
Assam,Barpeta,ASBR01,District and Sessions Judge,2019,2019,2020,POCSO,6,2
Haryana,Sonepat,HRSO03,"Criminal Courts, Sonipat",2020,2020,NA,IPC,506,2
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2016,2016,2018,IPC,354,6
Haryana,Kaithal,HRKH03,"Criminal Courts, Kaithal",2018,2018,2019,IPC,354B,1
Haryana,Rohtak,HRRH01,District and Sessions Court Rohtak,2019,2019,2019,IPC,366,9
Assam,Cachar,ASCC01,District And Sessions Judge Court,2019,2019,NA,IPC,343,1
Delhi,North,DLNT01,"District and Sessions Judge, North, RHC",2019,2019,2019,IPC,341,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2015,2015,2015,IPC,354 A,2
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2016,2016,2017,IPC,451,4
Assam,Dibrugarh,ASDB01,District and Sessions Judge,2015,2015,2017,IPC,109,1
Haryana,Ambala,HRAM01,"District and Sessions Court, Ambala",2015,2015,2015,IPC,34 A,2
Delhi,New Delhi,DLND01,"District and Sessions Judge, New Delhi, PHC",2019,2019,2019,POCSO,6,1
Assam,Goalpara,ASGA01,District and Sessions Judge,2019,2019,2019,IPC,376,3
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2017,2017,2019,POCSO,10,4
Delhi,South West,DLSW01,"District and Sessions Judge, South-West, DWK",2016,2015,NA,IPC,341,1
Haryana,Fatehabad,HRFT01,"District  and Sessions Courts, Fatehabad",2019,2019,NA,IPC,34 A,6
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2016,2016,2018,IPC,328,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,2018,POCSO,8,8
Assam,Tinsukia,ASTN01,District and Sessions Judge,2019,2019,NA,IPC,325,1
Haryana,Rohtak,HRRH03,Criminal Courts Rohtak,2017,2017,2017,IPC,511,3
Haryana,Kurukshetra,HRKU01,"District  and Sessions Courts, Kurukshetra",2017,2017,2019,IPC,323,1
Haryana,Sonepat,HRSOC1,"Criminal Courts, Kharkhoda",2020,2020,NA,POCSO,6,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2015,2015,2017,IPC,376(2),1
Haryana,Sirsa,HRSI03,"Criminal Courts, Sirsa",2014,2014,2015,IPC,376(2),1
Assam,Chirang,ASCH01,District And Session Judge Establishment,2020,2020,NA,IPC,366,1
Haryana,Jhajjar,HRJR03,"Criminal Courts, Jhajjar",2014,2014,2016,IPC,376,1
Delhi,East,DLET01,"District and Sessions Judge, East, KKD",2018,2018,NA,IPC,376(2),2
Delhi,Shahdara,DLSH01,"District and Sessions Judge, Shahdara, KKD",2019,2019,2019,IPC,34 A,3
Haryana,Sonepat,HRSO01,"District and Sessions Courts, Sonipat",2017,2017,2017,IPC,354,10
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2017,2017,NA,IPC,354,30
Haryana,Rewari,HRRE01,"District and Sessions Courts, Rewari",2018,2018,2018,IPC,302,4
Haryana,Jind,HRJN01,"District and Sessions Courts, Jind",2019,2019,2019,POCSO,10,32
Haryana,Sonepat,HRSO01,"District and Sessions Courts, Sonipat",2019,2019,NA,IPC,376D,4
Assam,Barpeta,ASBR01,District and Sessions Judge,2017,2017,2018,IPC,341,3
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2016,2015,NA,IPC,34 A,1
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2016,2014,NA,IPC,354D,1
Assam,Hailakandi,ASHI01,District and Sessions Judge,2019,2019,2019,POCSO,4,1
Delhi,Central,DLCT01,"District and Sessions Judge, Central, THC",2018,2018,2018,IPC,377,7
Delhi,South,DLST01,"District and Sessions Judge, South, Saket",2018,2018,2019,IPC,354,1
Haryana,Hisar,HRHS01,"District and Sessions Courts, Hisar",2018,2018,NA,IPC,377,2
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2018,2018,2018,IPC,506,4
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2020,2020,2020,POCSO,12,2
Assam,Tinsukia,ASTN09,SDJM,2019,2019,2019,IPC,341,1
Haryana,Sonepat,HRSO03,"Criminal Courts, Sonipat",2016,2016,2017,IPC,376,3
Assam,Jorhat,ASJR01,District and Sessions Judge,2020,2020,NA,IPC,325,1
Haryana,Jhajjar,HRJR01,"District and Sessions Courts, Jhajjar",2019,2019,NA,IPC,341,3
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2015,2015,2016,IPC,511,2
Assam,Chirang,ASCH04,Additional District and Sessions Judge,2020,2020,NA,IPC,376,3
Assam,Sivasagar,ASSV01,District and Sessions Judge Establishment,2019,2019,NA,IPC,343,1
Assam,Sivasagar,ASSV01,District and Sessions Judge Establishment,2019,2019,NA,IPC,451,1
Delhi,Shahdara,DLSH01,"District and Sessions Judge, Shahdara, KKD",2016,2014,NA,IPC,341,1
Assam,Cachar,ASCC01,District And Sessions Judge Court,2019,2019,2019,IPC,354 A,1
Assam,Karimganj,ASKJ01,District and Sessions Judge Court Karimganj,2018,2018,NA,IPC,376,5
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2015,2018,IPC,---,25
Assam,Tinsukia,ASTN04,Chief Judicial Magistrate,2017,2017,2017,IPC,294,1
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2016,2015,NA,IPC,365,1
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2015,2015,2015,IPC,366 A,12
Assam,Lakhimpur,ASLK01,District and Sessions Judge,2016,2016,2019,IPC,420,1
Haryana,Hisar,HRHS03,"Criminal Courts, Hisar",2017,2017,2019,IPC,323,1
Haryana,Kaithal,HRKH03,"Criminal Courts, Kaithal",2017,2017,NA,IPC,354 A,1
Haryana,Rewari,HRRE01,"District and Sessions Courts, Rewari",2018,2018,2020,IPC,452,1
Haryana,Faridabad,HRFB01,"District and Sessions Courts, Faridabad",2017,2017,2017,IPC,420,1
Delhi,Shahdara,DLSH01,"District and Sessions Judge, Shahdara, KKD",2016,2015,NA,IPC,354B,3
Haryana,Jind,HRJNA0,"Criminal Courts, Narwana",2017,2017,2017,IPC,506,4
Assam,Chirang,ASCH01,District And Session Judge Establishment,2018,2018,2018,IPC,365,2
Haryana,Panipat,HRPP03,"Criminal Courts, Panipat",2018,2018,2018,IPC,511,2
Delhi,North West,DLNW01,"District and Sessions Judge, North-West, RHC",2017,2016,NA,IPC,323,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2017,2017,2018,IPC,509,2
Delhi,South East,DLSE01,"District and Sessions Judge, South-East, Saket",2019,2019,NA,IPC,506,48
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2018,2018,2019,POCSO,12,3
Assam,Tinsukia,ASTN01,District and Sessions Judge,2017,2017,2018,IPC,511,1
Haryana,Panipat,HRPP01,"District and Sessions Courts, Panipat",2019,2019,2019,POCSO,6,4
Haryana,Sirsa,HRSI01,"District and Sessions Courts, Sirsa",2016,2016,2017,POCSO,8,4
Assam,Kamrup Metro,ASKM01,Dist Judge and Addl Dist Judges,2016,2016,2016,IPC,294,2
Haryana,Jind,HRJNA0,"Criminal Courts, Narwana",2015,2015,NA,IPC,323,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2019,2019,2018,IPC,341,1
Haryana,Rohtak,HRRH01,District and Sessions Court Rohtak,2018,2018,2018,IPC,511,1
Haryana,Bhiwani,HRBH03,"CRIMINAL COURTS, BHIWANI",2020,2020,NA,IPC,376D,1
Delhi,North East,DLNE01,"District and Sessions Judge, North-East, KKD",2018,2018,2019,POCSO,10,4
Assam,Dhemaji,AS2201,District and Sessions Judge,2020,2020,NA,IPC,34 A,1
Haryana,Kaithal,HRKH01,"District and Sessions Courts, Kaithal",2018,2018,NA,POCSO,4,3
Haryana,Fatehabad,HRFT03,"Criminal Courts, Fatehabad",2016,2016,2016,POCSO,4,6
Assam,Dhemaji,AS2201,District and Sessions Judge,2014,0   ,2016,IPC,354,1
Delhi,West,DLWT01,"District and Sessions Judge, West, THC",2016,2016,2017,IPC,506,4
Delhi,South West,DLSW01,"District and Sessions Judge, South-West, DWK",2020,2019,NA,POCSO,8,1
